id,observed_on_string,observed_on,time_observed_at,time_zone,quality_grade,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,geoprivacy,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_genus_name,taxon_species_name
31930235,2019-09-01 10:57:11 AM PDT,9/1/19,2019-09-01 17:57:11 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/31930235,https://inaturalist-open-data.s3.amazonaws.com/photos/50026697/medium.jpeg,,1,0,FALSE,"Martinez, CA 94553, USA",37.94774175,-122.134902,9,,,Contra Costa,coffeeberry,Frangula californica,coffeeberry,Plantae,53423,Frangula,Frangula californica
31932061,2019-09-01 11:17:04 AM PDT,9/1/19,2019-09-01 18:17:04 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/31932061,https://inaturalist-open-data.s3.amazonaws.com/photos/50029264/medium.jpeg,,1,0,FALSE,"Martinez, CA 94553, USA",37.94444014,-122.1352098,5,,,Contra Costa,Yellow Starthistle,Centaurea solstitialis,Yellow Star-Thistle,Plantae,52588,Centaurea,Centaurea solstitialis
31933716,2019-09-01 11:19:05 AM PDT,9/1/19,2019-09-01 18:19:05 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/31933716,https://inaturalist-open-data.s3.amazonaws.com/photos/50031715/medium.jpeg,,2,0,FALSE,"Martinez, CA 94553, USA",37.94394688,-122.1357175,4,,,Contra Costa,turkey mullein,Croton setiger,turkey mullein,Plantae,154156,Croton,Croton setiger
31933793,2019-09-01 11:23:21 AM PDT,9/1/19,2019-09-01 18:23:21 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/31933793,https://inaturalist-open-data.s3.amazonaws.com/photos/50031820/medium.jpeg,,1,0,FALSE,"Briones Regional Park, Contra Costa County, US-CA, US",37.94391996,-122.1357049,5,,,Contra Costa,Spanish clover,Acmispon americanus,Spanish clover,Plantae,57049,Acmispon,Acmispon americanus
31948943,2019/09/01 10:50 AM PDT,9/1/19,2019-09-01 17:50:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/31948943,https://inaturalist-open-data.s3.amazonaws.com/photos/50057097/medium.jpg,,2,0,FALSE,"Contra Costa County, CA, USA",37.94822845,-122.1355711,,,,Contra Costa,Heermann's tarweed,Holocarpha heermannii,Heermann's tarweed,Plantae,62568,Holocarpha,Holocarpha heermannii
31948944,2019/09/01 11:13 AM PDT,9/1/19,2019-09-01 18:13:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/31948944,https://inaturalist-open-data.s3.amazonaws.com/photos/50057124/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.94499973,-122.1350328,,,,Contra Costa,Summer Lupine,Lupinus formosus,Summer Lupine,Plantae,57054,Lupinus,Lupinus formosus
31948945,2019/09/01 12:05 PM PDT,9/1/19,2019-09-01 19:05:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/31948945,https://inaturalist-open-data.s3.amazonaws.com/photos/50057150/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.94598276,-122.1341303,,,,Contra Costa,turkey tangle frogfruit,Phyla nodiflora,turkey tangle frogfruit,Plantae,59040,Phyla,Phyla nodiflora
32480664,2019-09-10 10:59:35 AM PDT,9/10/19,2019-09-10 17:59:35 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/32480664,https://inaturalist-open-data.s3.amazonaws.com/photos/50946948/medium.jpeg,,1,0,FALSE,"Briones Regional Park, Contra Costa County, US-CA, US",37.94600722,-122.1340256,5,,,Contra Costa,rough cocklebur,Xanthium strumarium,rough cocklebur,Plantae,57920,Xanthium,Xanthium strumarium
32505698,2019/09/10 10:59 AM PDT,9/10/19,2019-09-10 17:59:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/32505698,https://inaturalist-open-data.s3.amazonaws.com/photos/50989449/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.94597333,-122.1346083,,,,Contra Costa,rough cocklebur,Xanthium strumarium,rough cocklebur,Plantae,57920,Xanthium,Xanthium strumarium
32505699,2019/09/10 10:59 AM PDT,9/10/19,2019-09-10 17:59:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/32505699,https://inaturalist-open-data.s3.amazonaws.com/photos/50989461/medium.jpg,,2,0,FALSE,"Briones Regional Park, Contra Costa, California, United States",37.94596333,-122.134125,,,,Contra Costa,turkey tangle frogfruit,Phyla nodiflora,turkey tangle frogfruit,Plantae,59040,Phyla,Phyla nodiflora
32505700,2019/09/10 11:14 AM PDT,9/10/19,2019-09-10 18:14:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/32505700,https://inaturalist-open-data.s3.amazonaws.com/photos/50989496/medium.jpg,,2,0,FALSE,"Contra Costa County, CA, USA",37.94371167,-122.13575,,,,Contra Costa,common hareleaf,Lagophylla ramosissima,common hareleaf,Plantae,56965,Lagophylla,Lagophylla ramosissima
33035986,2019-09-19 2:27:30 PM PDT,9/19/19,2019-09-19 21:27:30 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/33035986,https://inaturalist-open-data.s3.amazonaws.com/photos/51853684/medium.jpeg,,1,0,FALSE,"Briones Regional Park, Contra Costa County, US-CA, US",37.94877243,-122.1345825,,,,Contra Costa,coffeeberry,Frangula californica,coffeeberry,Plantae,53423,Frangula,Frangula californica
33491315,Fri Sep 27 2019 10:21:54 GMT-0700 (PDT),9/27/19,2019-09-27 17:21:54 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/33491315,https://inaturalist-open-data.s3.amazonaws.com/photos/52605454/medium.jpg,,1,0,FALSE,"Lafayette, CA, US",37.903525,-122.1019888,5,,,Contra Costa,Yellow Starthistle,Centaurea solstitialis,Yellow Star-Thistle,Plantae,52588,Centaurea,Centaurea solstitialis
33491358,Fri Sep 27 2019 10:21:47 GMT-0700 (PDT),9/27/19,2019-09-27 17:21:47 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/33491358,https://inaturalist-open-data.s3.amazonaws.com/photos/52605521/medium.jpg,,0,0,FALSE,"Lafayette, CA, US",37.90351333,-122.1019972,5,,,Contra Costa,wild radish,Raphanus sativus,wild radish,Plantae,55410,Raphanus,Raphanus sativus
33587607,Sat Sep 28 2019 11:46:36 GMT-0700 (PDT),9/28/19,2019-09-28 18:46:36 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/33587607,https://static.inaturalist.org/photos/52764679/medium.jpg,,1,0,FALSE,"Briones Regional Park, Lafayette, CA, US",37.92793667,-122.1515722,10,,,Contra Costa,Pink Honeysuckle,Lonicera hispidula,Pink Honeysuckle,Plantae,53416,Lonicera,Lonicera hispidula
34376612,Tue Oct 01 2019 11:12:37 GMT-0700 (PDT),10/1/19,2019-10-01 18:12:37 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34376612,https://inaturalist-open-data.s3.amazonaws.com/photos/54094558/medium.jpg,,1,0,FALSE,"Lafayette, CA, US",37.9033,-122.1052638,5,,,Contra Costa,Fitch's tarweed,Centromadia fitchii,Fitch's tarweed,Plantae,58804,Centromadia,Centromadia fitchii
34290731,2019/10/02 5:59 PM PDT,10/2/19,2019-10-03 00:59:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34290731,https://inaturalist-open-data.s3.amazonaws.com/photos/53948157/medium.jpg,"some sort of fasciation? much more densely flowered than nearby Holocarpha, and slightly less glandular, but the flower morphology was right. Foliage @ bottom left not associated.",1,0,FALSE,"Contra Costa County, CA, USA",37.94334444,-122.1592722,5,,,Contra Costa,Heermann's tarweed,Holocarpha heermannii,Heermann's tarweed,Plantae,62568,Holocarpha,Holocarpha heermannii
34376814,Thu Oct 10 2019 11:12:09 GMT-0700 (PDT),10/10/19,2019-10-10 18:12:09 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34376814,https://inaturalist-open-data.s3.amazonaws.com/photos/54095004/medium.jpg,,1,0,FALSE,"San Reliez Ct, Lafayette, CA, US",37.90738333,-122.104775,5,,,Contra Costa,coast live oak,Quercus agrifolia,coast live oak,Plantae,47850,Quercus,Quercus agrifolia
34376917,Thu Oct 10 2019 11:15:53 GMT-0700 (PDT),10/10/19,2019-10-10 18:15:53 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34376917,https://inaturalist-open-data.s3.amazonaws.com/photos/54095074/medium.jpg,,1,0,FALSE,"Springhill, Lafayette, CA, US",37.90657,-122.1018445,5,,,Contra Costa,Shortpod Mustard,Hirschfeldia incana,Shortpod Mustard,Plantae,53097,Hirschfeldia,Hirschfeldia incana
34259063,Sat Oct 12 2019 11:09:31 GMT-0700 (PDT),10/12/19,2019-10-12 18:09:31 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34259063,https://static.inaturalist.org/photos/62249310/medium.jpg,,0,0,FALSE,"Briones Regional Park, Lafayette, CA, US",37.92785122,-122.1524488,10,,,Contra Costa,Pacific madrone,Arbutus menziesii,Pacific madrone,Plantae,51046,Arbutus,Arbutus menziesii
34283895,2019/10/12 10:02 AM PDT,10/12/19,2019-10-12 17:02:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34283895,https://inaturalist-open-data.s3.amazonaws.com/photos/53936574/medium.jpeg,,2,0,FALSE,"Briones Regional Park, Contra Costa, California, United States",37.927995,-122.1582233,,,,Contra Costa,bristly oxtongue,Helminthotheca echioides,bristly oxtongue,Plantae,61906,Helminthotheca,Helminthotheca echioides
34426748,Sat Oct 12 2019 11:14:39 GMT-0700 (PDT),10/12/19,2019-10-12 18:14:39 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34426748,https://inaturalist-open-data.s3.amazonaws.com/photos/54180250/medium.jpg,,2,0,FALSE,"Briones Regional Park, Martinez, CA, US",37.93452994,-122.1388849,11,,,Contra Costa,Pink Honeysuckle,Lonicera hispidula,Pink Honeysuckle,Plantae,53416,Lonicera,Lonicera hispidula
34486369,2019/10/16 10:42 AM PDT,10/16/19,2019-10-16 17:42:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34486369,https://inaturalist-open-data.s3.amazonaws.com/photos/54283267/medium.jpeg,,1,0,FALSE,"Briones Regional Park , California",37.951931,-122.136291,208,,,Contra Costa,Pacific poison oak,Toxicodendron diversilobum,Pacific poison oak,Plantae,51080,Toxicodendron,Toxicodendron diversilobum
34486477,2019/10/16 12:04 PM PDT,10/16/19,2019-10-16 19:04:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34486477,https://inaturalist-open-data.s3.amazonaws.com/photos/54283430/medium.jpeg,,2,0,FALSE,"Briones Regional Park , California",37.945431,-122.141335,26,,,Contra Costa,Common Madia,Madia elegans,Common Madia,Plantae,56974,Madia,Madia elegans
34549996,Fri Oct 18 2019 10:37:55 GMT-0700 (PDT),10/18/19,2019-10-18 17:37:55 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34549996,https://static.inaturalist.org/photos/54387486/medium.jpg,,1,0,FALSE,"Briones Regional Park, Martinez, CA, US",37.93555,-122.1211083,8,,,Contra Costa,Pink Honeysuckle,Lonicera hispidula,Pink Honeysuckle,Plantae,53416,Lonicera,Lonicera hispidula
34550022,Fri Oct 18 2019 10:37:37 GMT-0700 (PDT),10/18/19,2019-10-18 17:37:37 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34550022,https://static.inaturalist.org/photos/54387499/medium.jpg,,1,0,FALSE,"Briones Regional Park, Martinez, CA, US",37.93556167,-122.1211555,8,,,Contra Costa,Toyon,Heteromeles arbutifolia,Toyon,Plantae,53405,Heteromeles,Heteromeles arbutifolia
34550059,Fri Oct 18 2019 10:37:22 GMT-0700 (PDT),10/18/19,2019-10-18 17:37:22 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34550059,https://static.inaturalist.org/photos/54387534/medium.jpg,,2,0,FALSE,"Briones Regional Park, Martinez, CA, US",37.93556167,-122.1211862,8,,,Contra Costa,Pacific madrone,Arbutus menziesii,Pacific madrone,Plantae,51046,Arbutus,Arbutus menziesii
34550128,Fri Oct 18 2019 10:24:31 GMT-0700 (PDT),10/18/19,2019-10-18 17:24:31 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34550128,https://static.inaturalist.org/photos/54387603/medium.jpg,,1,0,FALSE,"Briones Regional Park, Lafayette, CA, US",37.93517833,-122.1167362,32,,,Contra Costa,fragrant sumac,Rhus aromatica,fragrant sumac,Plantae,58738,Rhus,Rhus aromatica
34550149,Fri Oct 18 2019 10:22:39 GMT-0700 (PDT),10/18/19,2019-10-18 17:22:39 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34550149,https://static.inaturalist.org/photos/54387635/medium.jpg,,1,0,FALSE,"Briones Regional Park, Lafayette, CA, US",37.935075,-122.116325,16,,,Contra Costa,beaked hazelnut,Corylus cornuta,beaked hazelnut,Plantae,53374,Corylus,Corylus cornuta
34550181,Fri Oct 18 2019 10:22:04 GMT-0700 (PDT),10/18/19,2019-10-18 17:22:04 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34550181,https://static.inaturalist.org/photos/54387682/medium.jpg,,1,0,FALSE,"Briones Regional Park, Lafayette, CA, US",37.93505833,-122.1161417,32,,,Contra Costa,trailing blackberry,Rubus ursinus,trailing blackberry,Plantae,53445,Rubus,Rubus ursinus
34550219,Fri Oct 18 2019 10:21:43 GMT-0700 (PDT),10/18/19,2019-10-18 17:21:43 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34550219,https://static.inaturalist.org/photos/54387701/medium.jpg,,1,0,FALSE,"Briones Regional Park, Lafayette, CA, US",37.93506167,-122.1160667,32,,,Contra Costa,California wild grape,Vitis californica,California wild grape,Plantae,63923,Vitis,Vitis californica
34550246,Fri Oct 18 2019 10:19:59 GMT-0700 (PDT),10/18/19,2019-10-18 17:19:59 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34550246,https://static.inaturalist.org/photos/54387759/medium.jpg,,1,0,FALSE,"Briones Regional Park, Lafayette, CA, US",37.93468,-122.1154472,16,,,Contra Costa,California Dutchman's Pipe,Aristolochia californica,California Dutchman's Pipe,Plantae,55190,Aristolochia,Aristolochia californica
34553242,Fri Oct 18 2019 10:16:58 GMT-0700 (PDT),10/18/19,2019-10-18 17:16:58 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34553242,https://static.inaturalist.org/photos/54392551/medium.jpg,,1,0,FALSE,"Briones Regional Park, Lafayette, CA, US",37.93453833,-122.1145695,16,,,Contra Costa,stinging nettle,Urtica dioica,great stinging nettle,Plantae,51884,Urtica,Urtica dioica
34553269,Fri Oct 18 2019 10:12:28 GMT-0700 (PDT),10/18/19,2019-10-18 17:12:28 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34553269,https://static.inaturalist.org/photos/54392614/medium.jpg,,1,0,FALSE,"Blue Oak Trail, Lafayette, CA, US",37.93462,-122.1119305,6,,,Contra Costa,California black oak,Quercus kelloggii,California black oak,Plantae,49919,Quercus,Quercus kelloggii
34553300,Fri Oct 18 2019 10:11:51 GMT-0700 (PDT),10/18/19,2019-10-18 17:11:51 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34553300,https://static.inaturalist.org/photos/54392664/medium.jpg,,2,0,FALSE,"Blue Oak Trail, Lafayette, CA, US",37.93472167,-122.1117472,8,,,Contra Costa,California bay,Umbellularia californica,California bay,Plantae,48807,Umbellularia,Umbellularia californica
34553311,Fri Oct 18 2019 10:11:28 GMT-0700 (PDT),10/18/19,2019-10-18 17:11:28 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34553311,https://static.inaturalist.org/photos/54392682/medium.jpg,,1,0,FALSE,"Blue Oak Trail, Lafayette, CA, US",37.93477167,-122.1115638,6,,,Contra Costa,coyote brush,Baccharis pilularis,coyote brush,Plantae,53359,Baccharis,Baccharis pilularis
34553372,Fri Oct 18 2019 10:02:09 GMT-0700 (PDT),10/18/19,2019-10-18 17:02:09 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34553372,https://static.inaturalist.org/photos/54392775/medium.jpg,,1,0,FALSE,"Blue Oak Trail, Lafayette, CA, US",37.9375,-122.107575,6,,,Contra Costa,Yellow Starthistle,Centaurea solstitialis,Yellow Star-Thistle,Plantae,52588,Centaurea,Centaurea solstitialis
34553509,Fri Oct 18 2019 09:57:20 GMT-0700 (PDT),10/18/19,2019-10-18 16:57:20 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34553509,https://static.inaturalist.org/photos/54392904/medium.jpg,,1,0,FALSE,"Blue Oak Trail, Lafayette, CA, US",37.938675,-122.106225,6,,,Contra Costa,valley oak,Quercus lobata,valley oak,Plantae,49011,Quercus,Quercus lobata
34553550,Fri Oct 18 2019 09:52:49 GMT-0700 (PDT),10/18/19,2019-10-18 16:52:49 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34553550,https://static.inaturalist.org/photos/54392991/medium.jpg,,1,0,FALSE,"Blue Oak Trail, Lafayette, CA, US",37.94000333,-122.1053862,6,,,Contra Costa,Pacific poison oak,Toxicodendron diversilobum,Pacific poison oak,Plantae,51080,Toxicodendron,Toxicodendron diversilobum
34553579,Fri Oct 18 2019 09:51:34 GMT-0700 (PDT),10/18/19,2019-10-18 16:51:34 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34553579,https://static.inaturalist.org/photos/54393037/medium.jpg,,1,0,FALSE,"Blue Oak Trail, Lafayette, CA, US",37.94022833,-122.1049278,6,,,Contra Costa,bristly oxtongue,Helminthotheca echioides,bristly oxtongue,Plantae,61906,Helminthotheca,Helminthotheca echioides
34553593,Fri Oct 18 2019 09:49:41 GMT-0700 (PDT),10/18/19,2019-10-18 16:49:41 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34553593,https://static.inaturalist.org/photos/54393057/medium.jpg,,1,0,FALSE,"Blue Oak Trail, Lafayette, CA, US",37.94033333,-122.1037138,6,,,Contra Costa,narrowleaf milkweed,Asclepias fascicularis,narrowleaf milkweed,Plantae,56851,Asclepias,Asclepias fascicularis
34553800,Fri Oct 18 2019 09:57:54 GMT-0700 (PDT),10/18/19,2019-10-18 16:57:54 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34553800,https://static.inaturalist.org/photos/54393394/medium.jpg,,2,0,FALSE,"Blue Oak Trail, Lafayette, CA, US",37.93868667,-122.106225,6,,,Contra Costa,valley oak,Quercus lobata,valley oak,Plantae,49011,Quercus,Quercus lobata
34720804,Fri Oct 18 2019 11:01:40 GMT-0700 (PDT),10/18/19,2019-10-18 18:01:40 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34720804,https://inaturalist-open-data.s3.amazonaws.com/photos/54678639/medium.jpg,,3,0,FALSE,"Lafayette, CA, US",37.90415333,-122.1040333,5,,,Contra Costa,coyote brush,Baccharis pilularis,coyote brush,Plantae,53359,Baccharis,Baccharis pilularis
34599901,Sat Oct 19 2019 08:17:41 GMT-0700 (PDT),10/19/19,2019-10-19 15:17:41 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34599901,https://inaturalist-open-data.s3.amazonaws.com/photos/54469340/medium.jpg,,1,0,FALSE,"Briones Regional Park, Martinez, CA, US",37.94535833,-122.1283028,4,,,Contra Costa,Pink Honeysuckle,Lonicera hispidula,Pink Honeysuckle,Plantae,53416,Lonicera,Lonicera hispidula
34809290,2019/10/23 1:03 PM PDT,10/23/19,2019-10-23 20:03:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/34809290,https://inaturalist-open-data.s3.amazonaws.com/photos/54829453/medium.jpeg,,1,0,FALSE,"Briones Regional Park , California",37.945289,-122.141969,52,,,Contra Costa,coyote brush,Baccharis pilularis,coyote brush,Plantae,53359,Baccharis,Baccharis pilularis
35393715,2019/11/02 1:24 PM PDT,11/2/19,2019-11-02 20:24:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/35393715,https://inaturalist-open-data.s3.amazonaws.com/photos/55806584/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.945825,-122.1339333,5,,,Contra Costa,Pennyroyal,Mentha pulegium,Pennyroyal,Plantae,57116,Mentha,Mentha pulegium
35457386,Fri Nov 08 2019 10:16:04 GMT-0800 (PST),11/8/19,2019-11-08 18:16:04 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/35457386,https://static.inaturalist.org/photos/55910755/medium.jpg,"Autumn
",1,0,FALSE,"Briones Regional Park, Lafayette, CA, US",37.92655733,-122.1570143,12,,,Contra Costa,California buckeye,Aesculus californica,California buckeye,Plantae,53348,Aesculus,Aesculus californica
35573637,2019/11/09 2:40 PM PST,11/9/19,2019-11-09 22:40:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/35573637,https://static.inaturalist.org/photos/56107030/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.94960204,-122.1366761,15,,,Contra Costa,California buckeye,Aesculus californica,California buckeye,Plantae,53348,Aesculus,Aesculus californica
35573675,2019/11/09 2:42 PM PST,11/9/19,2019-11-09 22:42:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/35573675,https://static.inaturalist.org/photos/56107104/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.9491174,-122.1364793,15,,,Contra Costa,Toyon,Heteromeles arbutifolia,Toyon,Plantae,53405,Heteromeles,Heteromeles arbutifolia
35573720,2019/11/09 2:48 PM PST,11/9/19,2019-11-09 22:48:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/35573720,https://static.inaturalist.org/photos/56107212/medium.jpeg,,2,0,FALSE,"Contra Costa County, CA, USA",37.94686499,-122.1354617,51,,,Contra Costa,bigleaf maple,Acer macrophyllum,bigleaf maple,Plantae,48227,Acer,Acer macrophyllum
35573792,2019/11/09 2:56 PM PST,11/9/19,2019-11-09 22:56:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/35573792,https://static.inaturalist.org/photos/56107262/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.9458231,-122.1349907,50,,,Contra Costa,Common Madia,Madia elegans,Common Madia,Plantae,56974,Madia,Madia elegans
35573841,2019/11/09 2:56 PM PST,11/9/19,2019-11-09 22:56:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/35573841,https://static.inaturalist.org/photos/56107301/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.94524717,-122.1350956,15,,,Contra Costa,coyote brush,Baccharis pilularis,coyote brush,Plantae,53359,Baccharis,Baccharis pilularis
35574779,2019/11/09 4:10 PM PST,11/9/19,2019-11-10 00:10:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/35574779,https://static.inaturalist.org/photos/56108984/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.94421275,-122.1414275,15,,,Contra Costa,Summer Lupine,Lupinus formosus,Summer Lupine,Plantae,57054,Lupinus,Lupinus formosus
36246826,2019/11/09 11:30 AM PST,11/9/19,2019-11-09 19:30:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/36246826,https://inaturalist-open-data.s3.amazonaws.com/photos/57273909/medium.jpeg,,2,0,FALSE,"Briones Regional Park , California",37.948508,-122.135608,418,,,Contra Costa,bigleaf maple,Acer macrophyllum,bigleaf maple,Plantae,48227,Acer,Acer macrophyllum
35752323,Mon Nov 11 2019 16:04:32 GMT-0800 (PST),11/11/19,2019-11-12 00:04:32 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/35752323,https://inaturalist-open-data.s3.amazonaws.com/photos/56412713/medium.jpg,,1,0,FALSE,"Briones Regional Park, Martinez, CA, US",37.92877167,-122.1335055,32,,,Contra Costa,Summer Lupine,Lupinus formosus,Summer Lupine,Plantae,57054,Lupinus,Lupinus formosus
35752383,Mon Nov 11 2019 16:02:24 GMT-0800 (PST),11/11/19,2019-11-12 00:02:24 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/35752383,https://inaturalist-open-data.s3.amazonaws.com/photos/56412777/medium.jpg,,1,0,FALSE,"Briones Regional Park, Martinez, CA, US",37.92836667,-122.1330055,,,,Contra Costa,common yarrow,Achillea millefolium,Common Yarrow,Plantae,52821,Achillea,Achillea millefolium
35752431,Mon Nov 11 2019 15:23:49 GMT-0800 (PST),11/11/19,2019-11-11 23:23:49 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/35752431,https://inaturalist-open-data.s3.amazonaws.com/photos/56412910/medium.jpg,,1,0,FALSE,"Briones Regional Park, Lafayette, CA, US",37.92015833,-122.1372972,48,,,Contra Costa,common yarrow,Achillea millefolium,Common Yarrow,Plantae,52821,Achillea,Achillea millefolium
35752632,Mon Nov 11 2019 15:10:42 GMT-0800 (PST),11/11/19,2019-11-11 23:10:42 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/35752632,https://inaturalist-open-data.s3.amazonaws.com/photos/56413223/medium.jpg,,1,0,FALSE,"Briones Regional Park, Lafayette, CA, US",37.92207167,-122.1426917,6,,,Contra Costa,California poppy,Eschscholzia californica,California poppy,Plantae,48225,Eschscholzia,Eschscholzia californica
35752646,Mon Nov 11 2019 14:59:13 GMT-0800 (PST),11/11/19,2019-11-11 22:59:13 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/35752646,https://inaturalist-open-data.s3.amazonaws.com/photos/56413286/medium.jpg,,1,0,FALSE,"Briones Regional Park, Lafayette, CA, US",37.924755,-122.146225,12,,,Contra Costa,Pacific poison oak,Toxicodendron diversilobum,Pacific poison oak,Plantae,51080,Toxicodendron,Toxicodendron diversilobum
35752715,Mon Nov 11 2019 14:46:24 GMT-0800 (PST),11/11/19,2019-11-11 22:46:24 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/35752715,https://inaturalist-open-data.s3.amazonaws.com/photos/56413494/medium.jpg,,1,0,FALSE,"Briones Regional Park, Lafayette, CA, US",37.926205,-122.1496888,8,,,Contra Costa,common ivy,Hedera helix,common ivy,Plantae,55882,Hedera,Hedera helix
35752749,Mon Nov 11 2019 14:38:11 GMT-0800 (PST),11/11/19,2019-11-11 22:38:11 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/35752749,https://inaturalist-open-data.s3.amazonaws.com/photos/56413534/medium.jpg,,1,0,FALSE,"Briones Regional Park, Lafayette, CA, US",37.92556167,-122.1518167,32,,,Contra Costa,California Dutchman's Pipe,Aristolochia californica,California Dutchman's Pipe,Plantae,55190,Aristolochia,Aristolochia californica
35752797,Mon Nov 11 2019 14:43:49 GMT-0800 (PST),11/11/19,2019-11-11 22:43:49 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/35752797,https://inaturalist-open-data.s3.amazonaws.com/photos/56413632/medium.jpg,,1,0,FALSE,"Briones Regional Park, Lafayette, CA, US",37.92586167,-122.1511917,6,,,Contra Costa,California fuchsia,Epilobium canum,California fuchsia,Plantae,53051,Epilobium,Epilobium canum
