id,observed_on,time_observed_at,time_zone,quality_grade,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,geoprivacy,taxon_geoprivacy,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name
107379359,2/22/22,2022-02-22 18:27:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107379359,https://inaturalist-open-data.s3.amazonaws.com/photos/180781153/medium.jpg,,2,0,FALSE,"Tilden Nature Area, Orinda, CA, US",37.91388333,-122.2686783,,,,Contra Costa,miner's lettuce,Claytonia perfoliata,miner's lettuce,Plantae,52994,Montiaceae,Claytonia,Claytonia perfoliata
107381011,2/22/22,2022-02-22 22:46:01 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107381011,https://inaturalist-open-data.s3.amazonaws.com/photos/180590293/medium.jpg,,1,0,FALSE,"Tilden Nature Area, Orinda, CA, US",37.91160976,-122.2627238,,,,Contra Costa,miner's lettuce,Claytonia perfoliata,miner's lettuce,Plantae,52994,Montiaceae,Claytonia,Claytonia perfoliata
107381140,2/22/22,2022-02-22 22:36:43 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107381140,https://inaturalist-open-data.s3.amazonaws.com/photos/180590462/medium.jpg,,2,0,FALSE,"Tilden Nature Area, Kensington, CA, US",37.91102382,-122.2663609,,,,Contra Costa,western blue-eyed grass,Sisyrinchium bellum,western blue-eyed grass,Plantae,49918,Iridaceae,Sisyrinchium,Sisyrinchium bellum
107381338,2/22/22,2022-02-22 22:19:58 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107381338,https://inaturalist-open-data.s3.amazonaws.com/photos/180590728/medium.jpg,,2,0,FALSE,"Tilden Nature Area, Orinda, CA, US",37.91582932,-122.2608819,,,,Contra Costa,poison hemlock,Conium maculatum,poison hemlock,Plantae,52998,Apiaceae,Conium,Conium maculatum
107381364,2/22/22,2022-02-22 22:13:30 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107381364,https://inaturalist-open-data.s3.amazonaws.com/photos/180590835/medium.jpg,,1,0,FALSE,"Tilden Nature Area, Orinda, CA, US",37.91174528,-122.2665763,,,,Contra Costa,wavy-leafed soap plant,Chlorogalum pomeridianum,wavy-leafed soap plant,Plantae,47597,Asparagaceae,Chlorogalum,Chlorogalum pomeridianum
107381512,2/22/22,2022-02-22 22:09:56 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107381512,https://inaturalist-open-data.s3.amazonaws.com/photos/180591137/medium.jpg,the purplish fern like plant,2,0,FALSE,"Tilden Nature Area, Orinda, CA, US",37.91549362,-122.2709694,,,,Contra Costa,Redstem Stork's-bill,Erodium cicutarium,Redstem Stork's-bill,Plantae,47687,Geraniaceae,Erodium,Erodium cicutarium
107381527,2/22/22,2022-02-22 22:09:48 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107381527,https://inaturalist-open-data.s3.amazonaws.com/photos/180591157/medium.jpg,,1,0,FALSE,"Tilden Nature Area, Kensington, CA, US",37.91153576,-122.2671698,,,,Contra Costa,scarlet pimpernel,Lysimachia arvensis,scarlet pimpernel,Plantae,791928,Primulaceae,Lysimachia,Lysimachia arvensis
107381770,2/22/22,2022-02-22 22:03:35 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107381770,https://inaturalist-open-data.s3.amazonaws.com/photos/180591637/medium.jpg,,1,0,FALSE,"Tilden Nature Area, El Sobrante, CA, US",37.91840248,-122.2634881,,open,,Contra Costa,Common Yarrow,Achillea millefolium,common yarrow,Plantae,52821,Asteraceae,Achillea,Achillea millefolium
107381923,2/22/22,2022-02-22 21:57:54 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107381923,https://inaturalist-open-data.s3.amazonaws.com/photos/180591878/medium.jpg,,1,0,FALSE,"Tilden Nature Area, Orinda, CA, US",37.91341821,-122.2643452,,,,Contra Costa,coyote brush,Baccharis pilularis,coyote brush,Plantae,53359,Asteraceae,Baccharis,Baccharis pilularis
107381974,2/22/22,2022-02-22 21:53:24 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107381974,https://inaturalist-open-data.s3.amazonaws.com/photos/180592006/medium.jpg,,2,0,FALSE,"Tilden Nature Area, Kensington, CA, US",37.91049335,-122.2665316,,open,,Contra Costa,common cowparsnip,Heracleum maximum,common cowparsnip,Plantae,53094,Apiaceae,Heracleum,Heracleum maximum
107429049,2/25/22,2022-02-25 18:46:27 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107429049,https://static.inaturalist.org/photos/180681731/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.90199258,-122.2608609,,,,Contra Costa,Austrália,Acacia melanoxylon,blackwood,Plantae,53344,Fabaceae,Acacia,Acacia melanoxylon
107445414,2/25/22,2022-02-26 00:03:55 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107445414,https://static.inaturalist.org/photos/180712188/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.88633333,-122.2273383,,,,Contra Costa,purple owl's-clover,Castilleja exserta,purple owl's-clover,Plantae,49343,Orobanchaceae,Castilleja,Castilleja exserta
107451638,2/25/22,2022-02-26 00:04:28 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107451638,https://inaturalist-open-data.s3.amazonaws.com/photos/180724948/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.886345,-122.227325,,,,Contra Costa,purple owl's-clover,Castilleja exserta,purple owl's-clover,Plantae,49343,Orobanchaceae,Castilleja,Castilleja exserta
107451697,2/25/22,2022-02-26 01:04:58 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107451697,https://inaturalist-open-data.s3.amazonaws.com/photos/180725095/medium.jpg,,3,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.88763833,-122.2311383,,open,,Contra Costa,Maleae,Maleae,,Plantae,723302,Rosaceae,,
107452225,2/25/22,2022-02-26 01:14:45 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107452225,https://inaturalist-open-data.s3.amazonaws.com/photos/180726045/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.89789273,-122.2520657,,,,Contra Costa,woodland strawberry,Fragaria vesca,woodland strawberry,Plantae,50298,Rosaceae,Fragaria,Fragaria vesca
107479460,2/22/22,2022-02-22 18:48:17 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107479460,https://static.inaturalist.org/photos/180777395/medium.jpg,,1,0,FALSE,"Tilden Nature Area, Kensington, CA, US",37.90956167,-122.2668217,,,,Contra Costa,,Ribes sanguineum,Red-flowering Currant,Plantae,53435,Grossulariaceae,Ribes,Ribes sanguineum
107481653,2/22/22,2022-02-22 18:58:36 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107481653,https://inaturalist-open-data.s3.amazonaws.com/photos/180781350/medium.jpg,,1,0,FALSE,"Tilden Nature Area, Orinda, CA, US",37.916855,-122.2643367,,,,Contra Costa,Redstem Stork's-bill,Erodium cicutarium,Redstem Stork's-bill,Plantae,47687,Geraniaceae,Erodium,Erodium cicutarium
107506653,2/26/22,2022-02-26 21:01:21 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107506653,https://static.inaturalist.org/photos/180826671/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.90757833,-122.24758,,,,Contra Costa,Bermuda buttercup,Oxalis pes-caprae,Bermuda buttercup,Plantae,53169,Oxalidaceae,Oxalis,Oxalis pes-caprae
107536062,1/24/22,2022-01-24 22:59:20 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107536062,https://static.inaturalist.org/photos/180883606/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.89666167,-122.2495417,,open,,Contra Costa,Toyon,Heteromeles arbutifolia,Toyon,Plantae,53405,Rosaceae,Heteromeles,Heteromeles arbutifolia
107558414,2/26/22,2022-02-26 18:07:11 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107558414,https://inaturalist-open-data.s3.amazonaws.com/photos/180923085/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.90283667,-122.2469117,,,,Contra Costa,Chasmanthe bicolor,Chasmanthe bicolor,Bicolor Cobra Lily,Plantae,59948,Iridaceae,Chasmanthe,Chasmanthe bicolor
107573551,2/26/22,2022-02-26 21:05:34 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107573551,https://static.inaturalist.org/photos/180951022/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.908295,-122.2472917,,open,,Contra Costa,California bay,Umbellularia californica,California bay,Plantae,48807,Lauraceae,Umbellularia,Umbellularia californica
107585066,2/14/22,2022-02-14 14:29:00 UTC,UTC,research,https://www.inaturalist.org/observations/107585066,https://inaturalist-open-data.s3.amazonaws.com/photos/180971917/medium.jpeg,,1,0,FALSE,"Contra Costa County, CA, USA",37.91199942,-122.2660135,,,,Contra Costa,Pacific hound's tongue,Adelinia grande,Pacific hound's tongue,Plantae,769151,Boraginaceae,Adelinia,Adelinia grande
107585067,2/14/22,2022-02-14 14:07:00 UTC,UTC,research,https://www.inaturalist.org/observations/107585067,https://inaturalist-open-data.s3.amazonaws.com/photos/180971929/medium.jpeg,,2,0,FALSE,"Contra Costa County, CA, USA",37.91355372,-122.2690768,,open,,Contra Costa,giant wakerobin,Trillium chloropetalum,giant wakerobin,Plantae,50823,Melanthiaceae,Trillium,Trillium chloropetalum
107594755,2/27/22,2022-02-27 20:54:34 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107594755,https://inaturalist-open-data.s3.amazonaws.com/photos/180992133/medium.jpg,"Per Cedge. Or californicum? 

Grossulariaceae
Saxifragales",1,0,FALSE,"Tilden Regional Park, Contra Costa County, US-CA, US",37.91137001,-122.2683235,,,,Contra Costa,spreading gooseberry,Ribes divaricatum,spreading gooseberry,Plantae,53448,Grossulariaceae,Ribes,Ribes divaricatum
107617905,2/27/22,2022-02-27 17:41:14 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107617905,https://inaturalist-open-data.s3.amazonaws.com/photos/181037502/medium.jpg,,1,0,FALSE,"Tilden Nature Area, Kensington, CA, US",37.90961333,-122.2639217,,,,Contra Costa,Dwarf Nettle,Urtica urens,Dwarf Nettle,Plantae,53315,Urticaceae,Urtica,Urtica urens
107618330,2/27/22,2022-02-27 19:57:48 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107618330,https://inaturalist-open-data.s3.amazonaws.com/photos/181038311/medium.jpeg,Maybe?,1,0,FALSE,"Orinda, CA 94563, USA",37.89386503,-122.2336347,,,,Contra Costa,Hartweg's umbrellawort,Tauschia hartwegii,Hartweg's umbrellawort,Plantae,54948,Apiaceae,Tauschia,Tauschia hartwegii
107655713,2/22/22,2022-02-22 22:25:50 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107655713,https://inaturalist-open-data.s3.amazonaws.com/photos/181109434/medium.jpg,,1,0,FALSE,"Tilden Nature Area, El Sobrante, CA, US",37.91827,-122.2635417,,,,Contra Costa,poison hemlock,Conium maculatum,poison hemlock,Plantae,52998,Apiaceae,Conium,Conium maculatum
107670420,2/28/22,2022-03-01 01:16:45 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107670420,https://inaturalist-open-data.s3.amazonaws.com/photos/181136637/medium.jpeg,,1,0,FALSE,Orinda,37.91662598,-122.2533112,,,,Contra Costa,hairy vetch,Vicia villosa,hairy vetch,Plantae,57317,Fabaceae,Vicia,Vicia villosa
107677619,2/28/22,2022-02-28 20:20:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107677619,https://inaturalist-open-data.s3.amazonaws.com/photos/181149803/medium.jpeg,,1,0,FALSE,Kensington,37.90867996,-122.2655792,,,,Contra Costa,Pacific Sanicle,Sanicula crassicaulis,Pacific Sanicle,Plantae,53201,Apiaceae,Sanicula,Sanicula crassicaulis
107677769,2/28/22,2022-02-28 20:22:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107677769,https://inaturalist-open-data.s3.amazonaws.com/photos/181150149/medium.jpeg,,1,0,FALSE,Kensington,37.9085083,-122.2656021,,,,Contra Costa,Bermuda buttercup,Oxalis pes-caprae,Bermuda buttercup,Plantae,53169,Oxalidaceae,Oxalis,Oxalis pes-caprae
107730607,2/22/22,2022-02-22 22:16:38 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107730607,https://inaturalist-open-data.s3.amazonaws.com/photos/181248336/medium.jpg,,1,0,FALSE,"Tilden Nature Area, El Sobrante, CA, US",37.917645,-122.264275,,,,Contra Costa,Chasmanthe bicolor,Chasmanthe bicolor,Bicolor Cobra Lily,Plantae,59948,Iridaceae,Chasmanthe,Chasmanthe bicolor
107730620,2/22/22,2022-02-22 22:20:37 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107730620,https://inaturalist-open-data.s3.amazonaws.com/photos/181248389/medium.jpg,,1,0,FALSE,"Tilden Nature Area, El Sobrante, CA, US",37.91748,-122.2634667,,open,,Contra Costa,milk thistle,Silybum marianum,milk thistle,Plantae,52586,Asteraceae,Silybum,Silybum marianum
107730704,2/22/22,2022-02-22 22:23:33 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107730704,https://inaturalist-open-data.s3.amazonaws.com/photos/181248542/medium.jpg,,2,0,FALSE,"Tilden Nature Area, El Sobrante, CA, US",37.918045,-122.2637167,,,,Contra Costa,Coast Paintbrush,Castilleja affinis affinis,Coast Paintbrush,Plantae,50043,Orobanchaceae,Castilleja,Castilleja affinis
107730738,2/22/22,2022-02-22 22:23:57 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107730738,https://inaturalist-open-data.s3.amazonaws.com/photos/181248634/medium.jpg,,1,0,FALSE,"Tilden Nature Area, El Sobrante, CA, US",37.91809667,-122.2637033,,,,Contra Costa,small melilot,Melilotus indicus,small melilot,Plantae,57065,Fabaceae,Melilotus,Melilotus indicus
107730885,2/22/22,2022-02-22 22:38:32 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107730885,https://inaturalist-open-data.s3.amazonaws.com/photos/181248848/medium.jpg,,1,0,FALSE,"Tilden Nature Area, El Sobrante, CA, US",37.91968,-122.2627867,,,,Contra Costa,hairy bittercress,Cardamine hirsuta,hairy bittercress,Plantae,55829,Brassicaceae,Cardamine,Cardamine hirsuta
107741139,3/1/22,2022-03-02 01:48:56 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107741139,https://inaturalist-open-data.s3.amazonaws.com/photos/181267904/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Contra Costa County, US-CA, US",37.88580506,-122.2262359,,,,Contra Costa,purple owl's-clover,Castilleja exserta,purple owl's-clover,Plantae,49343,Orobanchaceae,Castilleja,Castilleja exserta
107772992,3/1/22,2022-03-01 23:41:40 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107772992,https://inaturalist-open-data.s3.amazonaws.com/photos/181328342/medium.jpeg,,1,0,FALSE,"Berkeley, CA 94708, USA",37.89396178,-122.2344531,,,,Contra Costa,Hartweg's umbrellawort,Tauschia hartwegii,Hartweg's umbrellawort,Plantae,54948,Apiaceae,Tauschia,Tauschia hartwegii
107803236,3/2/22,2022-03-03 01:31:14 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107803236,https://inaturalist-open-data.s3.amazonaws.com/photos/181384646/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Contra Costa County, US-CA, US",37.88621172,-122.2364075,,,,Contra Costa,Pacific hound's tongue,Adelinia grande,Pacific hound's tongue,Plantae,769151,Boraginaceae,Adelinia,Adelinia grande
107803308,3/2/22,2022-03-03 01:50:45 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107803308,https://inaturalist-open-data.s3.amazonaws.com/photos/181384943/medium.jpg,,2,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.88388725,-122.2293606,,,,Contra Costa,Common star lily,Toxicoscordion fremontii,Common star lily,Plantae,49649,Melanthiaceae,Toxicoscordion,Toxicoscordion fremontii
107803319,3/2/22,2022-03-03 01:54:31 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107803319,https://inaturalist-open-data.s3.amazonaws.com/photos/181385002/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.88266015,-122.2293301,,open,,Contra Costa,giant wakerobin,Trillium chloropetalum,giant wakerobin,Plantae,50823,Melanthiaceae,Trillium,Trillium chloropetalum
107803324,3/2/22,2022-03-03 01:56:52 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107803324,https://inaturalist-open-data.s3.amazonaws.com/photos/181385026/medium.jpg,At least 25 plants here,2,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.88226431,-122.2290011,,open,,Contra Costa,Western Leatherwood,Dirca occidentalis,Western Leatherwood,Plantae,50315,Thymelaeaceae,Dirca,Dirca occidentalis
107803341,3/2/22,2022-03-03 02:01:57 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107803341,https://inaturalist-open-data.s3.amazonaws.com/photos/181385072/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.88247308,-122.2306714,,,,Contra Costa,canyon gooseberry,Ribes menziesii,canyon gooseberry,Plantae,52687,Grossulariaceae,Ribes,Ribes menziesii
107803353,3/2/22,2022-03-03 02:08:03 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107803353,https://inaturalist-open-data.s3.amazonaws.com/photos/181385167/medium.jpg,,2,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.88350575,-122.2337842,,open,,Contra Costa,Osoberry,Oemleria cerasiformis,Osoberry,Plantae,53419,Rosaceae,Oemleria,Oemleria cerasiformis
107803379,3/2/22,2022-03-03 02:12:08 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107803379,https://inaturalist-open-data.s3.amazonaws.com/photos/181385186/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.88363813,-122.2357025,,,,Contra Costa,bluewitch nightshade,Solanum umbelliferum,bluewitch nightshade,Plantae,50639,Solanaceae,Solanum,Solanum umbelliferum
107805829,3/2/22,2022-03-03 01:48:33 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107805829,https://static.inaturalist.org/photos/181389093/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.88905333,-122.224395,,,,Contra Costa,Silver Lupine,Lupinus albifrons,Silver Bush Lupine,Plantae,51691,Fabaceae,Lupinus,Lupinus albifrons
107805890,3/2/22,2022-03-03 01:37:30 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107805890,https://static.inaturalist.org/photos/181389170/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.88541167,-122.2252283,,,,Contra Costa,hairy vetch,Vicia villosa,hairy vetch,Plantae,57317,Fabaceae,Vicia,Vicia villosa
107805963,3/2/22,2022-03-03 01:42:36 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107805963,https://static.inaturalist.org/photos/181389254/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.88615,-122.22297,,,,Contra Costa,California barberry,Berberis pinnata,California barberry,Plantae,58859,Berberidaceae,Berberis,Berberis pinnata
107913033,3/4/22,2022-03-04 17:54:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107913033,https://inaturalist-open-data.s3.amazonaws.com/photos/181582758/medium.jpeg,,2,0,FALSE,"Kensington, CA, USA",37.90467973,-122.2661277,,open,,Contra Costa,giant wakerobin,Trillium chloropetalum,giant wakerobin,Plantae,50823,Melanthiaceae,Trillium,Trillium chloropetalum
107913034,3/4/22,2022-03-04 19:47:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107913034,https://inaturalist-open-data.s3.amazonaws.com/photos/181582794/medium.jpeg,,2,0,FALSE,"Contra Costa County, CA, USA",37.91249986,-122.2692903,,open,,Contra Costa,giant wakerobin,Trillium chloropetalum,giant wakerobin,Plantae,50823,Melanthiaceae,Trillium,Trillium chloropetalum
107926515,3/3/22,2022-03-03 19:12:17 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107926515,https://inaturalist-open-data.s3.amazonaws.com/photos/181612649/medium.jpeg,,3,0,FALSE,"Orinda, CA 94563, USA",37.88224532,-122.2237057,,open,,Contra Costa,Western Leatherwood,Dirca occidentalis,Western Leatherwood,Plantae,50315,Thymelaeaceae,Dirca,Dirca occidentalis
107926549,3/3/22,2022-03-03 19:40:45 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107926549,https://inaturalist-open-data.s3.amazonaws.com/photos/181612735/medium.jpeg,,3,0,FALSE,"Orinda, CA 94563, USA",37.88238441,-122.2268723,,open,,Contra Costa,Western Leatherwood,Dirca occidentalis,Western Leatherwood,Plantae,50315,Thymelaeaceae,Dirca,Dirca occidentalis
107929152,3/4/22,2022-03-05 01:07:36 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107929152,https://inaturalist-open-data.s3.amazonaws.com/photos/181617426/medium.jpg,,2,0,FALSE,"Tilden Nature Area, Kensington, CA, US",37.90895935,-122.2647919,,open,,Contra Costa,giant wakerobin,Trillium chloropetalum,giant wakerobin,Plantae,50823,Melanthiaceae,Trillium,Trillium chloropetalum
107964769,3/5/22,2022-03-05 18:53:53 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107964769,https://inaturalist-open-data.s3.amazonaws.com/photos/181990746/medium.jpeg,,1,0,FALSE,Orinda,37.8934288,-122.2434692,,,,Contra Costa,redwood sorrel,Oxalis oregana,redwood sorrel,Plantae,47757,Oxalidaceae,Oxalis,Oxalis oregana
107968670,3/5/22,2022-03-05 19:45:08 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107968670,https://inaturalist-open-data.s3.amazonaws.com/photos/181690443/medium.jpg,,3,0,FALSE,"Tilden Nature Area, Kensington, CA, US",37.90960439,-122.268827,,,,Contra Costa,Pacific hound's tongue,Adelinia grande,Pacific hound's tongue,Plantae,769151,Boraginaceae,Adelinia,Adelinia grande
107974538,3/5/22,2022-03-05 21:02:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107974538,https://inaturalist-open-data.s3.amazonaws.com/photos/181700111/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.89361307,-122.2331513,,,,Contra Costa,Silver Lupine,Lupinus albifrons,Silver Bush Lupine,Plantae,51691,Fabaceae,Lupinus,Lupinus albifrons
107977271,3/5/22,2022-03-05 18:59:40 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107977271,https://inaturalist-open-data.s3.amazonaws.com/photos/181705373/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.90618833,-122.24758,,,,Contra Costa,broadleaf forget-me-not,Myosotis latifolia,broadleaf forget-me-not,Plantae,49132,Boraginaceae,Myosotis,Myosotis latifolia
107977920,3/5/22,2022-03-05 19:34:36 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107977920,https://inaturalist-open-data.s3.amazonaws.com/photos/181706646/medium.jpg,,2,0,FALSE,"Tilden Nature Area, Orinda, CA, US",37.91613,-122.2565,,,,Contra Costa,Pacific hound's tongue,Adelinia grande,Pacific hound's tongue,Plantae,769151,Boraginaceae,Adelinia,Adelinia grande
107978327,3/5/22,2022-03-05 20:04:36 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107978327,https://inaturalist-open-data.s3.amazonaws.com/photos/181707409/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.90583,-122.25972,,,,Contra Costa,French broom,Genista monspessulana,French broom,Plantae,53403,Fabaceae,Genista,Genista monspessulana
107978399,3/5/22,2022-03-05 20:18:31 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107978399,https://inaturalist-open-data.s3.amazonaws.com/photos/181707609/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.90762833,-122.2528383,,,,Contra Costa,Cardo común,Cirsium vulgare,Bull Thistle,Plantae,52989,Asteraceae,Cirsium,Cirsium vulgare
107978986,3/5/22,2022-03-05 19:27:51 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107978986,https://inaturalist-open-data.s3.amazonaws.com/photos/181708661/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.886325,-122.2273167,,,,Contra Costa,purple owl's-clover,Castilleja exserta,purple owl's-clover,Plantae,49343,Orobanchaceae,Castilleja,Castilleja exserta
107984845,3/5/22,2022-03-05 19:38:30 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107984845,https://static.inaturalist.org/photos/181719580/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.90868,-122.247405,,open,,Contra Costa,coast live oak,Quercus agrifolia,coast live oak,Plantae,47850,Fagaceae,Quercus,Quercus agrifolia
107996446,3/4/22,2022-03-04 21:25:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107996446,https://inaturalist-open-data.s3.amazonaws.com/photos/181741864/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Contra Costa, California, United States",37.88705062,-122.2278366,,,,Contra Costa,purple owl's-clover,Castilleja exserta,purple owl's-clover,Plantae,49343,Orobanchaceae,Castilleja,Castilleja exserta
108032039,3/6/22,2022-03-06 16:16:14 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/108032039,https://inaturalist-open-data.s3.amazonaws.com/photos/183913290/medium.jpeg,,1,0,FALSE,"Tilden Regional Park, Contra Costa County, US-CA, US",37.88620758,-122.2417908,,open,,Contra Costa,bigleaf maple,Acer macrophyllum,bigleaf maple,Plantae,48227,Sapindaceae,Acer,Acer macrophyllum
108032132,3/6/22,2022-03-06 16:17:59 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/108032132,https://inaturalist-open-data.s3.amazonaws.com/photos/183913278/medium.jpeg,,1,0,FALSE,Orinda,37.88620758,-122.2417908,,,,Contra Costa,woodland strawberry,Fragaria vesca,woodland strawberry,Plantae,50298,Rosaceae,Fragaria,Fragaria vesca
108057755,3/6/22,2022-03-06 19:37:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/108057755,https://inaturalist-open-data.s3.amazonaws.com/photos/181855009/medium.jpeg,,1,0,FALSE,"Contra Costa County, CA, USA",37.89040611,-122.2262954,,open,,Contra Costa,lemonade berry,Rhus integrifolia,lemonade berry,Plantae,55009,Anacardiaceae,Rhus,Rhus integrifolia
108072024,3/6/22,2022-03-06 21:44:49 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/108072024,https://inaturalist-open-data.s3.amazonaws.com/photos/181885135/medium.jpg,,1,0,FALSE,"Tilden Nature Area, El Sobrante, CA, US",37.919395,-122.2634117,,,,Contra Costa,Blue Dicks,Dipterostemon capitatus,Blue Dicks,Plantae,1196784,Asparagaceae,Dipterostemon,Dipterostemon capitatus
